COUNTRY;COUNTRY CODE;STATE;STATE CODE;COUNTY;COUNTY CODE;LOCALITY ID;LOCALITY TYPE;LATITUDE;LONGITUDE
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L7233711 ;P;33.9;-6.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7237496 ;P;31.6;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7241530 ;P;31.6;-8
Morocco;MA;Doukkala-Abda           ;MA-10;;;L7242452 ;P;33.2;-8.5
Morocco;MA;Doukkala-Abda           ;MA-10;;;L7242480 ;P;33.2;-8.5
Morocco;MA;Doukkala-Abda           ;MA-10;;;L7245639 ;P;33.2;-8.5
Morocco;MA;Doukkala-Abda           ;MA-10;;;L7245681 ;P;33.3;-8.4
Morocco;MA;Doukkala-Abda           ;MA-10;;;L7245707 ;P;33.2;-8.5
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7247116 ;P;31.6;-8
Morocco;MA;Doukkala-Abda           ;MA-10;;;L7247276 ;P;33.2;-8.5
Morocco;MA;Doukkala-Abda           ;MA-10;;;L7247325 ;P;33.3;-8.5
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7247745 ;P;31.6;-8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7249431 ;P;31.3;-5.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7252552 ;P;31.4;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7252575 ;P;31.2;-7.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7252591 ;P;31.2;-7.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7252621 ;P;31.2;-7.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7252724 ;P;31.2;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7253064 ;P;31.3;-7.7
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7258844 ;P;31.2;-8.1
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7258852 ;P;31.3;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7258889 ;P;32.3;-7.9
Morocco;MA;Chaouia-Ouardigha       ;MA-09;;;L7258893 ;P;32.9;-7.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7261770 ;P;31.4;-7.8
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L7266504 ;P;34.6;-6.4
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L7266537 ;P;34.8;-6.2
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L7266546 ;P;34.2;-6.6
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L7272234 ;P;34.3;-6.7
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L7272247 ;P;34.2;-6.7
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7275863 ;P;31.6;-8
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L7276345 ;P;35.6;-5.4
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L7277809 ;P;34;-6.9
Morocco;MA;Fès-Boulemane          ;MA-05;;;L7277892 ;P;34;-5.1
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7277933 ;P;33.9;-5.6
Morocco;MA;Grand Casablanca        ;MA-08;;;L7279462 ;H;33.6;-7.4
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7280730 ;P;30.4;-8.7
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7284665 ;P;31.6;-8
Morocco;MA;Doukkala-Abda           ;MA-10;;;L7287001 ;H;32.6;-8.8
Morocco;MA;Doukkala-Abda           ;MA-10;;;L7287085 ;H;32.6;-8.9
Morocco;MA;Doukkala-Abda           ;MA-10;;;L7287125 ;H;32.8;-9
Morocco;MA;Doukkala-Abda           ;MA-10;;;L7287230 ;H;33;-8.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7294450 ;P;31.6;-5.6
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7294454 ;P;31.2;-3.9
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7294455 ;P;31.2;-3.9
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7294459 ;P;31.2;-3.9
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7294461 ;P;31.3;-4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7294464 ;P;31.3;-4.3
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7295044 ;P;31.4;-5.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7295051 ;P;31.4;-6
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7295101 ;P;31.3;-4.2
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7295108 ;P;31.8;-4.7
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7295118 ;P;32.8;-4.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7298097 ;P;30.6;-8.6
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7298652 ;P;32.4;-4.5
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7298659 ;P;32.2;-4.4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7298664 ;P;33.6;-5.3
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7298703 ;P;33.5;-5.1
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7298786 ;P;33.1;-5
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L7299460 ;P;33.6;-6.7
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L7299569 ;P;33.9;-6.8
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L7305302 ;P;33.7;-6.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7307233 ;P;31.6;-8
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L7313413 ;H;35.9;-5.5
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7314041 ;P;30.5;-7.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7314048 ;P;30.7;-8.2
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7314088 ;P;30.1;-9.7
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7314102 ;P;32.8;-4.9
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L7314114 ;P;34.2;-6.7
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L7314117 ;P;34.2;-6.7
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L7314503 ;P;34;-6.8
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L7314777 ;P;34.5;-6.3
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L7314968 ;P;34.8;-5.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7315426 ;P;31.6;-8
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L7315635 ;P;35.9;-5.5
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7316104 ;P;31.3;-7.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7316159 ;P;31.3;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7316209 ;P;31.2;-7.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7318483 ;P;30.5;-8.9
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L7318966 ;P;33.9;-7
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L7319000 ;H;33.7;-6.9
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L7319027 ;P;33.7;-6.9
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L7319359 ;P;35.2;-5.3
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L7319362 ;P;35.1;-5.3
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L7319368 ;P;34.8;-5.6
Morocco;MA;Grand Casablanca        ;MA-08;;;L7321606 ;P;33.6;-7.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7323240 ;P;31.3;-7.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7323251 ;P;31.3;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7323281 ;P;31.2;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7323355 ;P;31.2;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7323402 ;P;31.2;-8.1
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7323426 ;P;31;-8.2
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7323447 ;P;30.9;-8.4
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7324911 ;P;30.7;-8.9
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L7326562 ;P;35;-5.5
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L7326905 ;P;34.3;-5.5
Morocco;MA;Fès-Boulemane          ;MA-05;;;L7328086 ;P;34.1;-5
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7337321 ;P;30.1;-9.5
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7337820 ;P;30.7;-9.2
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7337979 ;P;30.3;-9.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7339837 ;P;30.9;-6.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7339842 ;P;30.2;-9.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7340030 ;P;30.5;-8.8
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L7343000 ;P;33.7;-6.9
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L7343126 ;P;33.8;-6.9
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L7344489 ;P;34;-6.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7346787 ;P;30.4;-9.2
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7346863 ;P;30.5;-8.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7346939 ;P;30.4;-9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7347003 ;P;30.5;-7.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7347051 ;P;30.6;-8.1
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7347123 ;P;30.5;-7.9
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7347187 ;P;30.9;-6.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7353517 ;P;31.6;-8
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7354526 ;P;33.1;-5
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7354540 ;P;33;-5.1
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7357921 ;P;31.8;-4.2
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7358136 ;P;32.7;-4.8
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7358259 ;P;31.9;-4.4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7364408 ;P;31.3;-4.2
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7364426 ;P;31.3;-4.2
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7367658 ;P;31.5;-5.5
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7367805 ;P;31.5;-5.5
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7367939 ;P;31.6;-5
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7368055 ;P;31.8;-4.6
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7370765 ;P;31.1;-4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7370766 ;P;31.1;-4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7371366 ;P;31.5;-5.1
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7372031 ;P;31.5;-5.5
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7373980 ;P;31.3;-4.3
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7376886 ;P;31;-6.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7376887 ;P;31.1;-6.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7376894 ;P;31.1;-6.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7378292 ;P;31.1;-6.6
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7378667 ;P;31.4;-4.2
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7381301 ;P;31.3;-6.1
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7385920 ;P;32.7;-4.8
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7385926 ;P;32.8;-4.9
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7385972 ;P;33.4;-5.2
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7385980 ;P;33.4;-5.2
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7386000 ;P;33.6;-5.1
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7386224 ;P;31;-6.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7386998 ;P;31.3;-7.4
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7392426 ;P;31.6;-8
Morocco;MA;Grand Casablanca        ;MA-08;;;L7396512 ;P;33.4;-7.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7399080 ;P;31.6;-9
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7400082 ;P;33.4;-5.2
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7400199 ;P;33.5;-5.1
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L7400293 ;P;35.2;-6.1
Morocco;MA;Fès-Boulemane          ;MA-05;;;L7400497 ;P;34.1;-5
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L7400531 ;P;35.5;-5.9
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L7400796 ;P;34;-6.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7400811 ;P;31.5;-9.5
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L7400825 ;P;33.8;-6.9
Morocco;MA;Grand Casablanca        ;MA-08;;;L7401175 ;P;33.6;-7.7
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7405998 ;P;31.5;-9.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7407104 ;P;31.5;-9.8
Morocco;MA;Doukkala-Abda           ;MA-10;;;L7411867 ;P;32;-9.3
Morocco;MA;Doukkala-Abda           ;MA-10;;;L7412267 ;P;32.6;-9.3
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7412539 ;P;30;-9.7
Morocco;MA;Doukkala-Abda           ;MA-10;;;L7412946 ;P;33;-8.7
Morocco;MA;Doukkala-Abda           ;MA-10;;;L7413650 ;P;33.2;-8.5
Morocco;MA;Doukkala-Abda           ;MA-10;;;L7413722 ;P;33.3;-8.4
Morocco;MA;Doukkala-Abda           ;MA-10;;;L7427392 ;P;33;-8.7
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7431639 ;P;31.3;-4.5
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7431795 ;P;31.2;-4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7432132 ;P;31.5;-5.2
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7432785 ;P;31.3;-7.6
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L7435617 ;P;35.8;-5.8
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L7435713 ;P;35.8;-5.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7437247 ;P;31.2;-6.1
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L7439836 ;P;35.2;-6.2
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L7439865 ;P;35.9;-5.5
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L7439897 ;P;35.9;-5.5
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L7441495 ;P;35.8;-5.9
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L7441655 ;P;35.8;-5.9
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L7445922 ;P;35.3;-5.5
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L7445924 ;P;35.3;-5.5
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L7445926 ;P;35.3;-5.5
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L7448861 ;P;35.2;-5.3
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L7448868 ;P;35.2;-5.3
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L7448870 ;P;35.2;-5.2
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7450823 ;P;31;-4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7450931 ;P;31.5;-4.5
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7454065 ;P;30.9;-6.9
Morocco;MA;Grand Casablanca        ;MA-08;;;L7463118 ;P;33.6;-7.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7463546 ;P;31.7;-8
Morocco;MA;Grand Casablanca        ;MA-08;;;L7463712 ;P;33.6;-7.6
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L7466095 ;P;35.1;-5.3
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7466853 ;P;30.5;-7.9
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L7467853 ;P;35.1;-5.3
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7473003 ;P;31.6;-8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7473050 ;P;30.4;-5.7
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L7476972 ;P;35.1;-5
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L7476984 ;P;35.5;-5.4
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L7478712 ;P;33.9;-6.8
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L7478760 ;P;33.9;-6.8
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7598049 ;P;30.4;-9.5
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7619023 ;P;31.6;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7624511 ;P;31.3;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7624529 ;P;31.2;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7624547 ;P;31.2;-7.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7624562 ;P;31.1;-7.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7624571 ;P;31.2;-7.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7624580 ;P;31.2;-8.1
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7624587 ;P;31.3;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7627694 ;P;31.4;-7.5
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7627704 ;P;31.3;-7.5
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7627708 ;P;31.3;-7.5
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7627715 ;P;31.3;-7.5
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7627718 ;P;31.3;-7.5
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7627720 ;P;31.3;-7.5
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7627723 ;P;31.3;-7.5
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7627727 ;P;31.4;-7.5
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7627730 ;P;31.3;-7.5
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7629843 ;P;31.4;-7.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7629943 ;P;31.4;-7.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7630395 ;P;31.4;-7.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7630854 ;P;31.2;-8.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7631254 ;P;31.2;-7.7
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7631264 ;P;30.7;-9.2
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7631325 ;P;31.2;-7.8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7639511 ;P;31.6;-9.1
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7639527 ;P;31.6;-8
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7642022 ;P;31.3;-7.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7642024 ;P;31.3;-7.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7642026 ;P;31.3;-7.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7642027 ;P;31.3;-7.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7642029 ;P;31.3;-7.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7642030 ;P;31.3;-7.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7642031 ;P;31.3;-7.5
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7642032 ;P;31.4;-7.5
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7642493 ;P;31.4;-7.5
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7643238 ;P;31.4;-7.5
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7643648 ;P;31.5;-7.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7643671 ;P;31.5;-7.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7643712 ;P;31.5;-7.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7643803 ;P;31.5;-7.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7643883 ;P;31.5;-7.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7644040 ;P;31.5;-7.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7644200 ;P;31.5;-7.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7646791 ;P;31.5;-7.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7646809 ;P;31.5;-7.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7647730 ;P;31.5;-7.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7647759 ;P;31.5;-7.7
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7648456 ;P;31.5;-7.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7648489 ;P;31.5;-7.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7648568 ;P;31.4;-7.6
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7648956 ;P;31.4;-7.6
Morocco;MA;Fès-Boulemane          ;MA-05;;;L7650307 ;P;34.1;-5
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7652288 ;P;31.5;-7.6
Morocco;MA;Sous-Massa-Draa         ;MA-13;;;L7652430 ;P;30;-9.6
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7652450 ;P;31.5;-4.9
Morocco;MA;Grand Casablanca        ;MA-08;;;L7668180 ;P;33.6;-7.6
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L7679087 ;P;29.2;-9.7
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L7679107 ;H;28.9;-10.1
Morocco;MA;Guelmim-Es Smara        ;MA-14;;;L7679121 ;P;28.4;-11.1
Morocco;MA;Laâyoune-Boujdour-Sakia;MA-15;;;L7679239 ;H;28.1;-12.1
Morocco;MA;Laâyoune-Boujdour-Sakia;MA-15;;;L7679372 ;H;28.1;-12.1
Morocco;MA;Laâyoune-Boujdour-Sakia;MA-15;;;L7679410 ;H;28;-11.9
Morocco;MA;Grand Casablanca        ;MA-08;;;L7681798 ;P;33.6;-7.7
Morocco;MA;Chaouia-Ouardigha       ;MA-09;;;L7681844 ;P;32.7;-7.7
Morocco;MA;Laâyoune-Boujdour-Sakia;MA-15;;;L7684884 ;P;27.9;-13
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7719925 ;P;33.2;-5.4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7719928 ;P;33.2;-5.4
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L7755665 ;H;34;-6.8
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L7755858 ;P;34;-6.8
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7776894 ;P;33.4;-5.2
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7786652 ;P;31.3;-4.4
Morocco;MA;Chaouia-Ouardigha       ;MA-09;;;L7792201 ;P;33.7;-7.3
Morocco;MA;Fès-Boulemane          ;MA-05;;;L7792265 ;P;34.1;-5.4
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7792303 ;P;33.5;-5.1
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7792737 ;P;31.9;-4.4
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7793218 ;P;31.1;-7.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7793224 ;P;31.1;-7.9
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7814327 ;P;31.3;-7.7
Morocco;MA;Marrakech-Tensift-Al Hao;MA-11;;;L7814377 ;P;31.2;-7.8
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L7855536 ;P;34;-6.8
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L7857099 ;P;34;-6.8
Morocco;MA;Rabat-Salé-Zemmour-Zaer;MA-07;;;L7870980 ;P;33.9;-7
Morocco;MA;Grand Casablanca        ;MA-08;;;L7875525 ;P;33.5;-7.5
Morocco;MA;Grand Casablanca        ;MA-08;;;L7876262 ;P;33.4;-7.6
Morocco;MA;Gharb-Chrarda-Beni Hssen;MA-02;;;L7877448 ;P;34.7;-5.6
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7877462 ;P;33.6;-5.3
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7877484 ;P;33.3;-5.1
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7877505 ;P;32.9;-5
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7877513 ;P;32.7;-4.6
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7877545 ;P;31.7;-4.2
Morocco;MA;Meknès-Tafilalet       ;MA-06;;;L7877567 ;P;32.5;-5.1
Morocco;MA;Tanger-Tétouan         ;MA-01;;;L7888959 ;P;35.9;-5.5
Morocco;MA;Chaouia-Ouardigha       ;MA-09;;;L7894179 ;P;33.4;-7.6
